mode,brand,fuel_type,kilometers_driven,mileage,owner_type,power,price,seats,transmission,year
MARUTI ERTIGA,MARUTI,Petrol,69192,16.02,First,93.7,6.25,7,Manual,2014
MARUTI ERTIGA,MARUTI,Petrol,68000,16.02,Second,93.7,6.75,7,Manual,2014
MARUTI ERTIGA,MARUTI,Diesel,71899,20.77,First,88.76,7.25,7,Manual,2014
MARUTI ERTIGA,MARUTI,Diesel,75000,20.77,First,88.8,6.55,7,Manual,2013
MARUTI ERTIGA,MARUTI,Petrol,25000,17.5,Second,91.1,5.15,7,Manual,2012
MARUTI ERTIGA,MARUTI,Diesel,63001,20.77,Second,88.76,6.11,7,Manual,2012
MARUTI ERTIGA,MARUTI,Diesel,51236,25.47,First,88.5,8.49,7,Manual,2018
MARUTI ERTIGA,MARUTI,Diesel,43486,20.77,First,88.76,6.6,7,Manual,2013
MARUTI ERTIGA,MARUTI,CNG,23700,17.5,First,80.46,8.25,7,Manual,2017
MARUTI ERTIGA,MARUTI,Diesel,59245,20.77,First,88.8,8.5,7,Manual,2015
MARUTI ERTIGA,MARUTI,Petrol,52500,16.02,Second,93.7,5.25,7,Manual,2012
MARUTI ERTIGA,MARUTI,Petrol,28000,18.69,First,103,8,7,Automatic,2017
MARUTI ERTIGA,MARUTI,Petrol,42000,16.02,Second,93.7,5.94,7,Manual,2014
MARUTI ESTEEM,MARUTI,Petrol,30441,15.9,First,85,1.45,5,Manual,2007
MARUTI ESTEEM,MARUTI,Petrol,69496,15.9,First,85,1.1,5,Manual,2005
MARUTI ESTEEM,MARUTI,Petrol,55000,15.9,Third,85,0.7,5,Manual,2003
MARUTI ESTEEM,MARUTI,Petrol,95000,15.9,First,85,0.8,5,Manual,2004
MARUTI ESTEEM,MARUTI,Petrol,81000,15.9,Second,85,0.75,5,Manual,2005
MARUTI ESTILO,MARUTI,Petrol,56000,19.5,Second,112.6828384,1.5,5,Manual,2008
MARUTI ESTILO,MARUTI,Petrol,40000,19.5,Second,112.6828384,2.5,5,Manual,2010
MARUTI ESTILO,MARUTI,Petrol,51000,19.5,Second,112.6828384,1.75,5,Manual,2008
MARUTI GRAND,MARUTI,Petrol,77000,9.7,Fourth & Above,163.5,5.5,5,Automatic,2008
MARUTI GRAND,MARUTI,Petrol,28786,10.4,First,163.5,9.74,5,Manual,2018
MARUTI GRAND,MARUTI,Petrol,25000,10.4,First,163.5,9,5,Manual,2017
MARUTI GRAND,MARUTI,Petrol,46810,9.8,First,163.5,3.95,5,Manual,2008
MARUTI IGNIS,MARUTI,Petrol,7000,20.89,First,81.8,5.7,5,Manual,2017
MARUTI IGNIS,MARUTI,Petrol,16862,20.89,First,81.8,6.06,5,Manual,2019
MARUTI IGNIS,MARUTI,Petrol,1000,20.89,First,81.8,6.36,5,Manual,2017
MARUTI IGNIS,MARUTI,Petrol,3906,20.89,First,81.8,7.36,5,Automatic,2019
MARUTI IGNIS,MARUTI,Petrol,12076,20.89,First,81.8,5.5,5,Manual,2019
MARUTI IGNIS,MARUTI,Diesel,19000,26.8,First,74,5.91,5,Manual,2017
MARUTI OMNI,MARUTI,Petrol,93850,14,First,35,2.41,5,Manual,2010
MARUTI OMNI,MARUTI,Petrol,35000,19.7,Third,35,1.85,5,Manual,2011
MARUTI OMNI,MARUTI,Petrol,71791,14,First,35,2.05,5,Manual,2012
MARUTI OMNI,MARUTI,Petrol,60000,19.7,First,35,1.45,8,Manual,2010
MARUTI OMNI,MARUTI,Petrol,26875,16.8,First,34.2,2.35,8,Manual,2013
MARUTI OMNI,MARUTI,Petrol,11571,16.8,First,34.2,3.8,8,Manual,2019
MARUTI OMNI,MARUTI,Petrol,55137,14,First,35,3.11,5,Manual,2016
MARUTI OMNI,MARUTI,Petrol,34834,14,First,35,2.6,5,Manual,2013
MARUTI OMNI,MARUTI,Petrol,11734,16.8,First,34.2,2.25,8,Manual,2013
MARUTI OMNI,MARUTI,Petrol,15473,16.8,First,34.2,3.58,5,Manual,2017
MARUTI OMNI,MARUTI,Petrol,52950,14,First,35,2.35,5,Manual,2015
MARUTI OMNI,MARUTI,Petrol,39000,14,First,35,1.5,5,Manual,2011
MARUTI OMNI,MARUTI,Petrol,23000,16.8,First,34.2,1.5,5,Manual,2015
MARUTI OMNI,MARUTI,Petrol,15000,16.8,First,34.2,2.35,8,Manual,2015
MARUTI OMNI,MARUTI,Petrol,21260,14,First,35,2.9,5,Manual,2017
MARUTI OMNI,MARUTI,Petrol,65000,19.7,First,35,1.55,8,Manual,2012
MARUTI OMNI,MARUTI,Petrol,126000,16.8,First,34.2,1.6,5,Manual,2012
MARUTI OMNI,MARUTI,Petrol,24571,14,First,35,2.9,5,Manual,2017
MARUTI OMNI,MARUTI,Petrol,66624,19.7,Third,35,0.85,8,Manual,2004
MARUTI OMNI,MARUTI,Petrol,4721,14,First,35,4.11,5,Manual,2019
MARUTI RITZ,MARUTI,Diesel,99638,23.2,First,73.94,3.11,5,Manual,2013
MARUTI RITZ,MARUTI,Petrol,30232,21.1,First,85.8,5.81,5,Manual,2016
MARUTI RITZ,MARUTI,Diesel,88500,23.2,First,73.94,4.35,5,Manual,2014
MARUTI RITZ,MARUTI,Diesel,68000,21.1,Second,73.9,3.2,5,Manual,2010
MARUTI RITZ,MARUTI,Diesel,90207,21.1,First,73.9,3.91,5,Manual,2011
MARUTI RITZ,MARUTI,Petrol,67000,18.5,Second,85.8,2.25,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,91000,23.2,First,73.94,3,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,65000,23.2,Second,73.94,3.27,5,Manual,2015
MARUTI RITZ,MARUTI,Diesel,146824,21.1,First,73.9,3.55,5,Manual,2012
MARUTI RITZ,MARUTI,Petrol,57717,18.5,First,85.8,4.31,5,Manual,2013
MARUTI RITZ,MARUTI,Petrol,50000,18.5,Second,85.8,1.5,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,79324,21.1,First,73.9,3.3,5,Manual,2010
MARUTI RITZ,MARUTI,Petrol,35433,18.5,First,85.8,4.2,5,Manual,2013
MARUTI RITZ,MARUTI,Diesel,96000,21.1,First,73.9,3.6,5,Manual,2012
MARUTI RITZ,MARUTI,Diesel,20248,21.1,First,73.9,4.35,5,Manual,2013
MARUTI RITZ,MARUTI,Petrol,62000,18.5,First,85.8,3.2,5,Manual,2016
MARUTI RITZ,MARUTI,Diesel,71000,21.1,First,73.9,3,5,Manual,2010
MARUTI RITZ,MARUTI,Diesel,85112,23.2,First,73.94,3.39,5,Manual,2012
MARUTI RITZ,MARUTI,Petrol,33000,21.1,First,85.8,3.25,5,Manual,2014
MARUTI RITZ,MARUTI,Petrol,68776,21.1,First,85.8,3.9,5,Manual,2012
MARUTI RITZ,MARUTI,Diesel,79894,21.1,First,73.9,3.4,5,Manual,2010
MARUTI RITZ,MARUTI,Petrol,11000,18.5,First,85.8,3.95,5,Manual,2016
MARUTI RITZ,MARUTI,Diesel,79232,21.1,First,73.9,2.9,5,Manual,2011
MARUTI RITZ,MARUTI,Petrol,59451,18.5,First,85.8,3.69,5,Manual,2014
MARUTI RITZ,MARUTI,Diesel,32805,23.2,First,73.94,3.6,5,Manual,2014
MARUTI RITZ,MARUTI,Petrol,29000,18.5,First,85.8,3.25,5,Manual,2012
MARUTI RITZ,MARUTI,Petrol,57788,17.16,First,85.8,3.6,5,Automatic,2012
MARUTI RITZ,MARUTI,Diesel,77400,21.1,First,73.9,2.5,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,73278,21.1,First,73.9,5.05,5,Manual,2013
MARUTI RITZ,MARUTI,Diesel,39772,23.2,First,73.94,2.85,5,Manual,2012
MARUTI RITZ,MARUTI,Diesel,73000,21.1,Second,73.9,2.35,5,Manual,2009
MARUTI RITZ,MARUTI,Petrol,25000,18.5,Second,85.8,3.5,5,Manual,2014
MARUTI RITZ,MARUTI,Petrol,68000,18.5,First,85.8,4.4,5,Manual,2012
MARUTI RITZ,MARUTI,Diesel,23598,23.2,First,73.94,3.52,5,Manual,2012
MARUTI RITZ,MARUTI,Diesel,78401,23.2,First,73.94,3.9,5,Manual,2012
MARUTI RITZ,MARUTI,Petrol,32500,21.1,Second,85.8,4.05,5,Manual,2014
MARUTI RITZ,MARUTI,Petrol,12000,18.5,First,85.8,3.65,5,Manual,2016
MARUTI RITZ,MARUTI,Diesel,64290,23.2,First,73.94,3.65,5,Manual,2012
MARUTI RITZ,MARUTI,Diesel,65000,23.2,First,73.94,3.75,5,Manual,2013
MARUTI RITZ,MARUTI,Diesel,75308,21.1,Second,73.9,2.8,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,85388,21.1,First,73.9,3.9,5,Manual,2013
MARUTI RITZ,MARUTI,Diesel,79000,23.2,First,73.94,3.65,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,57034,23.2,First,73.94,4.38,5,Manual,2015
MARUTI RITZ,MARUTI,Petrol,22767,18.5,First,85.8,6.14,5,Manual,2016
MARUTI RITZ,MARUTI,Diesel,110471,21.1,First,73.9,3.5,5,Manual,2010
MARUTI RITZ,MARUTI,Diesel,120000,23.2,First,73.94,3.65,5,Manual,2016
MARUTI RITZ,MARUTI,Diesel,75014,21.1,First,73.9,3.85,5,Manual,2010
MARUTI RITZ,MARUTI,Diesel,35888,21.1,First,73.9,1.89,5,Manual,2011
MARUTI RITZ,MARUTI,Petrol,150000,18.5,First,85.8,2.5,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,35314,23.2,First,73.94,4.27,5,Manual,2015
MARUTI RITZ,MARUTI,Diesel,83000,23.2,First,73.94,2.95,5,Manual,2009
MARUTI RITZ,MARUTI,Petrol,80264,21.1,First,85.8,4.3,5,Manual,2013
MARUTI RITZ,MARUTI,Diesel,88539,23.2,First,73.94,3.77,5,Manual,2011
MARUTI RITZ,MARUTI,Petrol,40052,21.1,First,85.8,6.17,5,Manual,2016
MARUTI RITZ,MARUTI,Petrol,50318,18.5,First,85.8,4.06,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,75000,23.2,First,73.94,4.9,5,Manual,2015
MARUTI RITZ,MARUTI,Diesel,60000,23.2,First,73.94,4.35,5,Manual,2014
MARUTI RITZ,MARUTI,Petrol,33292,18.5,First,85.8,3.19,5,Manual,2011
MARUTI RITZ,MARUTI,Diesel,42894,23.2,First,73.94,5.59,5,Manual,2015
MARUTI RITZ,MARUTI,Diesel,127887,21.1,First,73.9,2.95,5,Manual,2011
MARUTI RITZ,MARUTI,Petrol,75319,21.1,Second,85.8,2,5,Manual,2010
MARUTI RITZ,MARUTI,Diesel,77000,23.2,First,73.94,3.65,5,Manual,2013
MARUTI RITZ,MARUTI,Diesel,97000,23.2,First,73.94,3,5,Manual,2012
MARUTI RITZ,MARUTI,Diesel,47722,21.1,First,73.9,1.7,5,Manual,2010
MARUTI S,MARUTI,Diesel,55392,23.65,Second,88.5,8.25,5,Manual,2015
MARUTI S,MARUTI,Diesel,32000,15,First,88.5,8.5,5,Manual,2017
MARUTI S,MARUTI,Diesel,16607,22.7,First,118,7.65,5,Manual,2015
MARUTI S,MARUTI,Diesel,45000,22.7,First,118,7,5,Manual,2016
MARUTI S,MARUTI,Diesel,61313,23.65,First,88.5,7.99,5,Manual,2015
MARUTI S,MARUTI,Diesel,45194,22.7,First,118,7.75,5,Manual,2016
MARUTI S,MARUTI,Diesel,58000,23.65,First,88.5,7.9,5,Manual,2016
MARUTI S-CROSS,MARUTI,Diesel,12923,25.1,First,88.5,8.92,5,Manual,2018
MARUTI S-CROSS,MARUTI,Diesel,74611,25.1,First,88.5,7.94,5,Manual,2016
MARUTI S-CROSS,MARUTI,Diesel,45296,25.1,First,88.5,6.99,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,64424,25.2,First,74,5.6,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,25000,28.4,First,74,5.99,5,Manual,2017
MARUTI SWIFT,MARUTI,Diesel,52000,22.9,First,74,4.25,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,53000,17.8,First,75,3.3,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,65650,28.4,First,74,3.85,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,95100,22.9,First,74,3.75,5,Manual,2012
MARUTI SWIFT,MARUTI,Petrol,34204,22,First,81.8,5.43,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,35000,22.9,First,74,6.25,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,24005,20.4,First,81.8,6.2,5,Manual,2017
MARUTI SWIFT,MARUTI,Petrol,42001,16.1,First,77.88168196,2.11,5,Manual,2010
MARUTI SWIFT,MARUTI,Diesel,47000,17.8,First,77.88168196,4.1,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,64000,22.9,First,74,6.8,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,27872,20.4,Second,81.8,5.95,5,Manual,2017
MARUTI SWIFT,MARUTI,Diesel,120000,22.9,First,74,3.75,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,31025,28.4,First,74,7.15,5,Manual,2018
MARUTI SWIFT,MARUTI,Diesel,73000,23.4,First,74,4.35,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,60020,17.8,First,77.88168196,2.5,5,Manual,2011
MARUTI SWIFT,MARUTI,Diesel,48000,19.3,First,73.9,3.7,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,76496,25.2,First,74,6.15,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,70000,22.9,First,74,3.5,5,Manual,2013
MARUTI SWIFT,MARUTI,Petrol,18000,18.5,First,83.14,6.2,5,Automatic,2016
MARUTI SWIFT,MARUTI,Diesel,130000,23.4,First,74,3.25,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,86000,17.8,Second,75,3.6,5,Manual,2010
MARUTI SWIFT,MARUTI,Petrol,20667,22,First,81.8,6.37,5,Manual,2019
MARUTI SWIFT,MARUTI,Petrol,31696,20.4,First,81.8,5.75,5,Manual,2017
MARUTI SWIFT,MARUTI,Diesel,130002,19.3,First,73.9,3.85,5,Manual,2011
MARUTI SWIFT,MARUTI,Petrol,109200,17.5,Second,85.8,2.2,5,Manual,2010
MARUTI SWIFT,MARUTI,Diesel,38461,26.59,First,74,7.39,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,49000,18.6,First,85.8,4.45,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,35000,22.9,First,74,5.25,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,81759,19.3,First,73.9,4.39,5,Manual,2011
MARUTI SWIFT,MARUTI,Diesel,52010,25.2,First,74,6.2,5,Manual,2018
MARUTI SWIFT,MARUTI,Diesel,60000,26.59,First,74,6.25,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,64000,17.5,Second,85.8,2.85,5,Manual,2008
MARUTI SWIFT,MARUTI,Petrol,19000,20.85,First,83.14,5.25,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,97800,16.1,Third,77.88168196,1.75,5,Manual,2006
MARUTI SWIFT,MARUTI,Diesel,52241,25.2,First,74,2.9,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,54631,25.2,First,74,6.25,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,60000,17.8,Second,77.88168196,3.4,5,Manual,2007
MARUTI SWIFT,MARUTI,Diesel,63000,25.2,First,74,4.9,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,37806,20.4,First,81.8,5.2,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,88000,23.4,First,74,4.75,5,Manual,2013
MARUTI SWIFT,MARUTI,Petrol,33372,18.6,Second,85.8,6.21,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,5456,28.4,First,74,8.65,5,Manual,2018
MARUTI SWIFT,MARUTI,Diesel,25789,23.4,Second,74,6.85,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,52000,28.4,First,74,3.55,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,91000,19.3,Second,73.9,2.85,5,Manual,2008
MARUTI SWIFT,MARUTI,Petrol,38623,19.1,First,85.8,5,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,59923,22.9,First,74,6.46,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,130000,19.3,First,73.9,3.65,5,Manual,2010
MARUTI SWIFT,MARUTI,Diesel,96000,23.4,First,74,4.8,5,Manual,2014
MARUTI SWIFT,MARUTI,Petrol,47000,17.5,Second,85.8,1.4,5,Manual,2008
MARUTI SWIFT,MARUTI,Petrol,9107,20.4,First,81.8,5.15,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,24852,26.59,First,74,8.08,5,Automatic,2017
MARUTI SWIFT,MARUTI,Diesel,81000,25.2,First,74,6.1,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,18592,26.59,First,74,8.51,5,Manual,2019
MARUTI SWIFT,MARUTI,Diesel,82000,22.9,Second,74,2.5,5,Manual,2012
MARUTI SWIFT,MARUTI,Petrol,61110,18.6,First,85.8,4.57,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,68462,26.59,First,74,4.15,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,45000,23.4,First,74,3.85,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,58000,22.9,First,74,7.55,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,32953,18.6,First,85.8,4.65,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,79000,17.8,First,75,5.75,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,57000,26.59,First,74,3.89,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,23000,17.8,First,77.88168196,5.6,5,Manual,2013
MARUTI SWIFT,MARUTI,Petrol,42000,16.1,First,85,4.75,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,54897,26.59,First,74,7.3,5,Automatic,2016
MARUTI SWIFT,MARUTI,Petrol,65000,16.1,First,88.2,2.71,5,Manual,2008
MARUTI SWIFT,MARUTI,Petrol,58075,17.5,First,85.8,2.95,5,Manual,2011
MARUTI SWIFT,MARUTI,Diesel,58000,25.2,First,74,5.95,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,41460,25.2,First,74,5.9,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,34613,28.4,First,74,6.24,5,Manual,2017
MARUTI SWIFT,MARUTI,Petrol,54000,16.1,Second,85,4.5,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,55746,22.9,First,74,6.95,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,78000,16.1,First,88.2,4.5,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,14000,28.4,First,74,5.25,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,57319,25.2,First,74,4.25,5,Manual,2014
MARUTI SWIFT,MARUTI,Petrol,59254,17.5,Second,85.8,5.29,5,Manual,2013
MARUTI SWIFT,MARUTI,Petrol,50295,16.1,First,77.88168196,5.8,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,47674,19.1,First,85.8,5.72,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,23000,26.59,First,74,7.05,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,37000,17.8,First,77.88168196,4.85,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,148000,23.4,First,74,4.75,5,Manual,2017
MARUTI SWIFT,MARUTI,Diesel,76128,26.59,First,74,5.5,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,49000,17.5,First,85.8,4.9,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,71800,23.4,First,74,2.9,5,Manual,2014
MARUTI SWIFT,MARUTI,Petrol,42527,20.4,First,81.8,5.27,5,Manual,2017
MARUTI SWIFT,MARUTI,Diesel,72486,23.4,First,74,3.95,5,Manual,2013
MARUTI SWIFT,MARUTI,Petrol,40000,17.5,First,85.8,4.25,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,56000,22.9,First,74,4.25,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,100000,23.4,First,74,3.5,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,42000,18.6,Third,85.8,4.5,5,Manual,2012
MARUTI SWIFT,MARUTI,Petrol,27755,22,First,81.8,5.45,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,24782,20.85,First,83.14,6.21,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,135000,17.8,First,75,3.1,5,Manual,2010
MARUTI SWIFT,MARUTI,Diesel,60095,25.2,First,74,4.75,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,49224,25.2,First,74,6,5,Manual,2017
MARUTI SWIFT,MARUTI,Petrol,54898,16.1,Third,88.2,2.5,5,Manual,2010
MARUTI SWIFT,MARUTI,Petrol,18094,18.6,Second,85.8,6.26,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,49386,17.5,First,85.8,4.86,5,Manual,2014
MARUTI SWIFT,MARUTI,Petrol,37124,20.4,First,81.8,5.44,5,Manual,2017
MARUTI SWIFT,MARUTI,Petrol,18000,19.1,First,85.8,4.4,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,32000,23.4,First,74,4.35,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,71000,19.3,First,73.9,3.3,5,Manual,2010
MARUTI SWIFT,MARUTI,Diesel,150000,28.4,Second,74,2.7,5,Manual,2008
MARUTI SWIFT,MARUTI,Diesel,75216,22.9,First,74,5.1,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,53996,22.9,First,74,5.45,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,75000,22.9,First,74,4.35,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,38143,22.9,First,74,5.22,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,23555,22,First,81.8,5.1,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,27000,17.5,First,85.8,4.45,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,2000,28.4,First,74,8.2,5,Manual,2017
MARUTI SWIFT,MARUTI,Petrol,48800,19.1,First,85.8,4.25,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,62000,17.8,First,75,3.75,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,99595,22.9,Second,74,4.75,5,Manual,2013
MARUTI SWIFT,MARUTI,Petrol,88000,19.1,First,85.8,3.85,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,83274,22.9,First,74,5.79,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,51000,22.9,First,74,4.74,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,65097,19.1,First,85.8,4.7,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,12000,23.4,First,74,5.5,5,Manual,2018
MARUTI SWIFT,MARUTI,Diesel,44282,25.2,First,74,5.99,5,Manual,2014
MARUTI SWIFT,MARUTI,Petrol,40000,20.4,First,81.8,5.9,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,56230,17.5,Second,85.8,2.4,5,Manual,2008
MARUTI SWIFT,MARUTI,Petrol,24255,16.1,First,77.88168196,3.15,5,Manual,2011
MARUTI SWIFT,MARUTI,Diesel,84000,28.4,First,74,5.65,5,Manual,2013
MARUTI SWIFT,MARUTI,Petrol,40000,19.1,First,85.8,3.55,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,86514,17.8,First,77.88168196,4.25,5,Manual,2010
MARUTI SWIFT,MARUTI,Petrol,14000,17.5,Second,85.8,3.2,5,Manual,2011
MARUTI SWIFT,MARUTI,Petrol,15000,18.6,First,85.8,3.65,5,Manual,2012
MARUTI SWIFT,MARUTI,Petrol,33195,19.1,First,85.8,6.26,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,33485,19.1,First,85.8,3.59,5,Manual,2014
MARUTI SWIFT,MARUTI,Petrol,29500,20.4,First,81.8,4.15,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,62192,28.4,First,74,5.22,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,13000,20.4,First,81.8,4.65,5,Manual,2017
MARUTI SWIFT,MARUTI,Petrol,67000,16.1,First,77.88168196,4.7,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,55000,16.1,Second,77.88168196,1.75,5,Manual,2007
MARUTI SWIFT,MARUTI,Diesel,85512,22.9,First,74,5.8,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,53503,26.59,First,74,5,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,52000,16.1,First,88.2,2.41,5,Manual,2008
MARUTI SWIFT,MARUTI,Diesel,80000,23.4,First,74,4.5,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,144000,26.59,First,74,5.25,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,68800,17.8,First,77.88168196,5,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,51787,17.8,First,77.88168196,6.45,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,19148,16.1,First,85,5.89,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,56121,23.4,First,74,4.25,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,30000,28.4,First,74,6,5,Manual,2018
MARUTI SWIFT,MARUTI,Diesel,69000,19.3,First,73.9,4.79,5,Manual,2016
MARUTI SWIFT,MARUTI,Petrol,68218,19.1,First,85.8,4.9,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,78000,22.9,First,74,4.4,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,67557,23.4,First,74,5.17,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,35082,23.4,First,74,6.61,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,35000,19.3,First,73.9,4.75,5,Manual,2015
MARUTI SWIFT,MARUTI,Diesel,22000,23.4,First,74,4.5,5,Manual,2013
MARUTI SWIFT,MARUTI,Diesel,39000,26.59,First,74,5.8,5,Manual,2016
MARUTI SWIFT,MARUTI,Diesel,84175,23.4,First,74,6.95,5,Manual,2013
MARUTI SWIFT,MARUTI,Petrol,55002,17.5,First,85.8,4.25,5,Manual,2012
MARUTI SWIFT,MARUTI,Diesel,121000,17.8,Second,77.88168196,2.35,5,Manual,2007
MARUTI SWIFT,MARUTI,Diesel,88096,19.3,Second,73.9,3.5,5,Manual,2009
MARUTI SWIFT,MARUTI,Petrol,60000,17.5,First,85.8,4.8,5,Manual,2015
MARUTI SWIFT,MARUTI,Petrol,32986,16.1,First,77.88168196,4.24,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,18414,23.4,First,74,7.25,5,Manual,2017
MARUTI SWIFT,MARUTI,Diesel,11000,28.4,First,74,8,5,Manual,2018
MARUTI SWIFT,MARUTI,Petrol,58310,19.1,Second,85.8,5.39,5,Manual,2014
MARUTI SWIFT,MARUTI,Diesel,90000,19.3,Second,73.9,3,5,Manual,2009
MARUTI SWIFT,MARUTI,Diesel,83000,23.4,First,74,4.3,5,Manual,2012
MARUTI SWIFT,MARUTI,Petrol,37282,20.85,First,83.14,6.75,5,Manual,2017
MARUTI SWIFT,MARUTI,Petrol,83000,17.5,First,85.8,3.25,5,Manual,2012
MARUTI SWIFT,MARUTI,Petrol,26327,20.4,First,81.8,5.86,5,Manual,2017
MARUTI SWIFT,MARUTI,Diesel,61386,25.2,First,74,7.05,5,Manual,2018
MARUTI SWIFT,MARUTI,Diesel,11500,28.4,First,74,7.5,5,Automatic,2018
MARUTI SWIFT,MARUTI,Diesel,26000,26.59,First,74,7.5,5,Manual,2017
